Station ID,Station Name,Domain,Centre,State,Country,Mode,Address,Address Link,View Details
8637,1Buy.Ai (Sharpbuy Global Solutions Pvt Ltd),CSIS/IT,New Delhi,Delhi,India,Onsite,"Sharpbuy Global Solutions Pvt. Ltd., Building No 258, 3rd Floor, Onwards Workspaces, Okhla Industrial Estate Phase 3, New Delhi 110020 Sharpbuy Global Solutions Pvt. Ltd., Building No 258, 3rd Floor, Onwards Workspaces, Okhla Industrial Estate Phase 3, New Delhi 110020","https://www.google.com/maps/search/Sharpbuy+Global+Solutions+Pvt.+Ltd.,+Building+No+258,+3rd+Floor,+Onwards+Workspaces,+Okhla+Industrial+Estate+Phase+3,+New+Delhi+110020+Sharpbuy+Global+Solutions+Pvt.+Ltd.,+Building+No+258,+3rd+Floor,+Onwards+Workspaces,+Okhla+Industrial+Estate+Phase+3,+New+Delhi+110020",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8637/114356
8510,505 Army Base Workshop,Others,Delhi,Delhi,India,Onsite,505 Army Base Workshop Delhi Cantt-110010 505 Army Base Workshop Delhi Cantt-110010,https://www.google.com/maps/search/505+Army+Base+Workshop+Delhi+Cantt-110010+505+Army+Base+Workshop+Delhi+Cantt-110010,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8510/114356
8881,515 Army Base Workshop,Mechanical,Bengaluru,Karnataka,India,Onsite,515 Army Base workshop Pin 900493 c/o 56 APO,https://www.google.com/maps/search/515+Army+Base+workshop+Pin+900493+c/o+56+APO,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8881/114356
8861,ABC Consultant Pvt. Ltd.,Finance and Mgmt,PAN India,Karnataka,India,Onsite,Pan India Pan India,https://www.google.com/maps/search/Pan+India+Pan+India,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8861/114356
8873,AC Aganral Share Btokers Pvt' Ltd.,Finance and Mgmt,Vadodara,Gujarat,India,Online,"406, Payal Co-Op Society, Sayaiigani' Vadodara - 390020 Vadodara - 390020","https://www.google.com/maps/search/406,+Payal+Co-Op+Society,+Sayaiigani'+Vadodara+-+390020+Vadodara+-+390020",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8873/114356
8635,Action For India,Finance and Mgmt,New Delhi,Delhi,India,Online,"15-A, 4th floor Pratap Nagar, Mayur Vihar near India bank, above KBM electronics, New Delhi 110 091, INDIA 15-A, 4th floor Pratap Nagar, Mayur Vihar near India bank, above KBM electronics, New Delhi 110 091, INDIA","https://www.google.com/maps/search/15-A,+4th+floor+Pratap+Nagar,+Mayur+Vihar+near+India+bank,+above+KBM+electronics,+New+Delhi+110+091,+INDIA+15-A,+4th+floor+Pratap+Nagar,+Mayur+Vihar+near+India+bank,+above+KBM+electronics,+New+Delhi+110+091,+INDIA",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8635/114356
8648,Adani Natural Resources,Finance and Mgmt,Ahmedabad,Gujarat,India,Onsite,"Adani Enterprises Ltd. Adani Corporate House Shantigram, S G Highway Ahmedabad — 382421 Gujarat, India Ahmedabad — 382421","https://www.google.com/maps/search/Adani+Enterprises+Ltd.+Adani+Corporate+House+Shantigram,+S+G+Highway+Ahmedabad+—+382421+Gujarat,+India+Ahmedabad+—+382421",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8648/114356
4301,AdaptNXT Technology Solutions Pvt. Ltd - Non Tech,CSIS/IT,Bengaluru,Karnataka,India,Onsite,"First Floor, L, 374, 5th Main Rd, Sector 6, HSR Layout, Bengaluru, Karnataka 560102 First Floor, L, 374, 5th Main Rd, Sector 6, HSR Layout, Bengaluru, Karnataka 560102","https://www.google.com/maps/search/First+Floor,+L,+374,+5th+Main+Rd,+Sector+6,+HSR+Layout,+Bengaluru,+Karnataka+560102+First+Floor,+L,+374,+5th+Main+Rd,+Sector+6,+HSR+Layout,+Bengaluru,+Karnataka+560102",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4301/114356
4408,AdaptNXT Technology Solutions Pvt. Ltd - Tech,CSIS/IT,Bengaluru,Karnataka,India,Onsite,"First Floor, L, 374, 5th Main Rd, Sector 6, HSR Layout, Bengaluru, Karnataka 560102 First Floor, L, 374, 5th Main Rd, Sector 6, HSR Layout, Bengaluru, Karnataka 560102","https://www.google.com/maps/search/First+Floor,+L,+374,+5th+Main+Rd,+Sector+6,+HSR+Layout,+Bengaluru,+Karnataka+560102+First+Floor,+L,+374,+5th+Main+Rd,+Sector+6,+HSR+Layout,+Bengaluru,+Karnataka+560102",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4408/114356
6753,"Advanced Systems Laboratory, DRDO",Mechanical,Hyderabad,Telangana,India,Onsite,Hyderabad Hyderabad,https://www.google.com/maps/search/Hyderabad+Hyderabad,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6753/114356
6874,AI Gurukul,CSIS/IT,Pilani,Rajasthan,India,Online,BITS Pilani Pilani Campus,https://www.google.com/maps/search/BITS+Pilani+Pilani+Campus,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6874/114356
4521,Airports Authority of India (AAI),Electronics,Delhi,Delhi,India,Onsite,NEW DELHI NEW DELHI,https://www.google.com/maps/search/NEW+DELHI+NEW+DELHI,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4521/114356
8670,Airports Authority of India (AAI)- Guwahati,Electronics,Guwahati,Assam,India,Onsite,Guwahati 	 Guwahati,https://www.google.com/maps/search/Guwahati+	+Guwahati,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8670/114356
8672,Airports Authority of India (AAI)- Kanpur,Electronics,Kanpur,Uttar Pradesh,India,Onsite,Kanpur Kanpur,https://www.google.com/maps/search/Kanpur+Kanpur,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8672/114356
8639,Aivid Techvision,Finance and Mgmt,Ahmedabad,Gujarat,India,Onsite,"303 WestFace Zydus Hospital Road, Hebatpur Rd, near Baghban Crossroads, Thaltej, Ahmedabad, Gujarat 380059 303 WestFace Zydus Hospital Road, Hebatpur Rd, near Baghban Crossroads, Thaltej, Ahmedabad, Gujarat 380059","https://www.google.com/maps/search/303+WestFace+Zydus+Hospital+Road,+Hebatpur+Rd,+near+Baghban+Crossroads,+Thaltej,+Ahmedabad,+Gujarat+380059+303+WestFace+Zydus+Hospital+Road,+Hebatpur+Rd,+near+Baghban+Crossroads,+Thaltej,+Ahmedabad,+Gujarat+380059",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8639/114356
8809,AKRITI PHARMACEUTICALS P Ltd,Finance and Mgmt,Mumbai,Maharashtra,India,Online,"Office No. 205 & 206, Thane Mint Indiabulls, Behind Hiranandani Meadows, Near Hyde Park, Off Gladys Alvaris Road, Thane West, Thane, Maharashtra, 400610. Office No. 205 & 206, Thane Mint Indiabulls, Behind Hiranandani Meadows, Near Hyde Park, Off Gladys Alvaris Road, Thane West, Thane, Maharashtra, 400610.","https://www.google.com/maps/search/Office+No.+205+&+206,+Thane+Mint+Indiabulls,+Behind+Hiranandani+Meadows,+Near+Hyde+Park,+Off+Gladys+Alvaris+Road,+Thane+West,+Thane,+Maharashtra,+400610.+Office+No.+205+&+206,+Thane+Mint+Indiabulls,+Behind+Hiranandani+Meadows,+Near+Hyde+Park,+Off+Gladys+Alvaris+Road,+Thane+West,+Thane,+Maharashtra,+400610.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8809/114356
4286,Albatross Energetics,Mechanical,Mumbai,Maharashtra,India,Onsite,"6006, Rahul Bajaj Technology Innovation Centre,  IIT Bombay, Powai, Mumbai 400076","https://www.google.com/maps/search/6006,+Rahul+Bajaj+Technology+Innovation+Centre,++IIT+Bombay,+Powai,+Mumbai+400076",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4286/114356
8857,Alchemy Capital Management,Finance and Mgmt,Mumbai,Maharashtra,India,Onsite,"Amar Chand Mansion, B-4, Madame Cama Rd, Dr Ambedkar Statue Chowk Area, Colaba,  Mumbai, Maharashtra 400001","https://www.google.com/maps/search/Amar+Chand+Mansion,+B-4,+Madame+Cama+Rd,+Dr+Ambedkar+Statue+Chowk+Area,+Colaba,++Mumbai,+Maharashtra+400001",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8857/114356
8650,Amritatva Farm - Digital Marketing & Content Strategy,Finance and Mgmt,New Delhi,Delhi,India,Online,Delhi India,https://www.google.com/maps/search/Delhi+India,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8650/114356
8654,Amritatva Farm - Market Expansion & Business Development-Bengaluru,Finance and Mgmt,Bengaluru,Karnataka,India,Onsite,Bengaluru Karnataka,https://www.google.com/maps/search/Bengaluru+Karnataka,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8654/114356
8651,Amritatva Farm - Market Expansion & Business Development-Delhi,Finance and Mgmt,New Delhi,Delhi,India,Onsite,Delhi India,https://www.google.com/maps/search/Delhi+India,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8651/114356
8652,Amritatva Farm - Market Expansion & Business Development-Hyderabad,Finance and Mgmt,Hyderabad,Telangana,India,Onsite,Hyderabad Telangana,https://www.google.com/maps/search/Hyderabad+Telangana,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8652/114356
8653,Amritatva Farm - Market Expansion & Business Development-Mumbai,Finance and Mgmt,Mumbai,Maharashtra,India,Onsite,Mumbai Maharashtra,https://www.google.com/maps/search/Mumbai+Maharashtra,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8653/114356
8605,Amukha Technologies Private Limited,CSIS/IT,Mumbai,Maharashtra,India,Online,"Internship is going to be online (Office Address: 405, Center Point , M.V. Road, J.B Nagar Andheri (East), Mumbai - 400059","https://www.google.com/maps/search/Internship+is+going+to+be+online+(Office+Address:+405,+Center+Point+,+M.V.+Road,+J.B+Nagar+Andheri+(East),+Mumbai+-+400059",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8605/114356
6746,Amyush Techno Solution Pvt Ltd,Finance and Mgmt,Kota,Rajasthan,India,Onsite,"Pixels Plaza, 2DHA-5 Vigyan Nagar","https://www.google.com/maps/search/Pixels+Plaza,+2DHA-5+Vigyan+Nagar",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6746/114356
4621,Ananta Medicare Limited,Health Care,Sriganganagar,Rajasthan,India,Onsite,"Chak 17 ML, AGRO Food Park Road, RIICO Sriganganagar","https://www.google.com/maps/search/Chak+17+ML,+AGRO+Food+Park+Road,+RIICO+Sriganganagar",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4621/114356
8768,Anish Pharma Equip Pvt. Ltd.,Mechanical,Nashik,Maharashtra,India,Onsite,"G - 68, MIDC Ambad, Nasik, Nashik  Maharashtra 422010","https://www.google.com/maps/search/G+-+68,+MIDC+Ambad,+Nasik,+Nashik++Maharashtra+422010",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8768/114356
6955,Anushka Jobtech Pvt. Ltd- Non Tech,Finance and Mgmt,Pune,Maharashtra,India,Online,"Symbiosis Centre for Entrepreneurship & Innovation, SIT premises- Hill base Campus, Symbiosis International (Deemed University),S. No.46, Gram : Lavale, Dist, :, Pune, Maharashtra 412115  Symbiosis Centre for Entrepreneurship & Innovation, SIT premises- Hill base Campus, Symbiosis International (Deemed University),S. No.46, Gram : Lavale, Dist, :, Pune, Maharashtra 412115","https://www.google.com/maps/search/Symbiosis+Centre+for+Entrepreneurship+&+Innovation,+SIT+premises-+Hill+base+Campus,+Symbiosis+International+(Deemed+University),S.+No.46,+Gram+:+Lavale,+Dist,+:,+Pune,+Maharashtra+412115++Symbiosis+Centre+for+Entrepreneurship+&+Innovation,+SIT+premises-+Hill+base+Campus,+Symbiosis+International+(Deemed+University),S.+No.46,+Gram+:+Lavale,+Dist,+:,+Pune,+Maharashtra+412115",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6955/114356
6954,Anushka Jobtech Pvt. Ltd- Tech,Finance and Mgmt,Pune,Maharashtra,India,Online,"Symbiosis Centre for Entrepreneurship & Innovation, SIT premises- Hill base Campus, Symbiosis International (Deemed University),S. No.46, Gram : Lavale, Dist, :, Pune, Maharashtra 412115 Symbiosis Centre for Entrepreneurship & Innovation, SIT premises- Hill base Campus, Symbiosis International (Deemed University),S. No.46, Gram : Lavale, Dist, :, Pune, Maharashtra 412115","https://www.google.com/maps/search/Symbiosis+Centre+for+Entrepreneurship+&+Innovation,+SIT+premises-+Hill+base+Campus,+Symbiosis+International+(Deemed+University),S.+No.46,+Gram+:+Lavale,+Dist,+:,+Pune,+Maharashtra+412115+Symbiosis+Centre+for+Entrepreneurship+&+Innovation,+SIT+premises-+Hill+base+Campus,+Symbiosis+International+(Deemed+University),S.+No.46,+Gram+:+Lavale,+Dist,+:,+Pune,+Maharashtra+412115",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6954/114356
8666,APS LIFETECH,Health Care,Pune,Maharashtra,India,Onsite,"Survey No: 61, Lake View City, Beside Lifeline Wadgaon Shinde Road, Lohegaon, Pune -411047 Survey No: 61, Lake View City, Beside Lifeline Wadgaon Shinde Road, Lohegaon, Pune -411047","https://www.google.com/maps/search/Survey+No:+61,+Lake+View+City,+Beside+Lifeline+Wadgaon+Shinde+Road,+Lohegaon,+Pune+-411047+Survey+No:+61,+Lake+View+City,+Beside+Lifeline+Wadgaon+Shinde+Road,+Lohegaon,+Pune+-411047",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8666/114356
8767,ARX India Pvt Ltd,Infrastructure,New Delhi,Delhi,India,Onsite,"401, 4th Floor, NDM-I, Netaji Subhas Place, Pitampura New-Delhi, 110034","https://www.google.com/maps/search/401,+4th+Floor,+NDM-I,+Netaji+Subhas+Place,+Pitampura+New-Delhi,+110034",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8767/114356
5369,ASPIC Innovations Private Limited,CSIS/IT,Kolkata,West Bengal,India,Onsite,"Module 402, Phase: I, Webel IT Park,  DH Block, New Town, Kolkata – 700156","https://www.google.com/maps/search/Module+402,+Phase:+I,+Webel+IT+Park,++DH+Block,+New+Town,+Kolkata+–+700156",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/5369/114356
8678,Atharv SecureTech Pvt Ltd,CSIS/IT,Hyderabad,Telangana,India,Onsite,"TBI, BITS PILANI,Hyd, Campus,Jawahar Ngr,Kapra,  BITS, Hyderabad","https://www.google.com/maps/search/TBI,+BITS+PILANI,Hyd,+Campus,Jawahar+Ngr,Kapra,++BITS,+Hyderabad",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8678/114356
8523,ATMANIRBHAR SASHAKT JEEVAN SANSTHAN (DBA: Atmanirbhar.NGO),CSIS/IT,Jaipur,Rajasthan,India,Onsite,"D-27 Devipura, Niwaru Road, Jhotwara, Jaipur D-27 Devipura, Niwaru Road, Jhotwara, Jaipur","https://www.google.com/maps/search/D-27+Devipura,+Niwaru+Road,+Jhotwara,+Jaipur+D-27+Devipura,+Niwaru+Road,+Jhotwara,+Jaipur",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8523/114356
8896,AtreVes Healthcare Pvt. Ltd.,Health Care,Hyderabad,Telangana,India,Onsite,"TBI, Birla Institute of Technology and Science, Pilani – Hyderabad Campus, Jawahar Nagar, Kapra Mandal,  Medchal District, Hyderabad, Telangana, India. - 500 078.","https://www.google.com/maps/search/TBI,+Birla+Institute+of+Technology+and+Science,+Pilani+–+Hyderabad+Campus,+Jawahar+Nagar,+Kapra+Mandal,++Medchal+District,+Hyderabad,+Telangana,+India.+-+500+078.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8896/114356
8594,ATRIBS GLOBAL - SWOT DIGINXT P LTD,Infrastructure,Chennai,Tamil Nadu,India,Onsite,No 10 Platinum Towers 1 st Floor Old Trunk Road Pallavaram Cehnnai 600043 No 10 Platinum Towers 1 st Floor Old Trunk Road Pallavaram Cehnnai 600043,https://www.google.com/maps/search/No+10+Platinum+Towers+1+st+Floor+Old+Trunk+Road+Pallavaram+Cehnnai+600043+No+10+Platinum+Towers+1+st+Floor+Old+Trunk+Road+Pallavaram+Cehnnai+600043,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8594/114356
7043,"AudioPod, Inc - Tech",CSIS/IT,Bengaluru,Karnataka,India,Online,"H-354, Varalakshami, 7th cross, Yemalur, Bengaluru - 560037 Bengaluru - 560037","https://www.google.com/maps/search/H-354,+Varalakshami,+7th+cross,+Yemalur,+Bengaluru+-+560037+Bengaluru+-+560037",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7043/114356
8889,Avaada Energy Pvt Ltd,CSIS/IT,Bikaner,Rajasthan,India,Onsite,"Avaada Sunce Energy Pvt Ltd, Village Noorsar, Bikaner ( Rajasthan ) 334001","https://www.google.com/maps/search/Avaada+Sunce+Energy+Pvt+Ltd,+Village+Noorsar,+Bikaner+(+Rajasthan+)+334001",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8889/114356
4334,Avidia Labs - Tech,CSIS/IT,Bangalore,Karnataka,India,Online,"Startuphuts HSR Branch, 334, 2nd Floor, 27th Main Rd, next to Moti Mahal Deluxe, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India Startuphuts HSR Branch, 334, 2nd Floor, 27th Main Rd, next to Moti Mahal Deluxe, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India","https://www.google.com/maps/search/Startuphuts+HSR+Branch,+334,+2nd+Floor,+27th+Main+Rd,+next+to+Moti+Mahal+Deluxe,+Sector+2,+HSR+Layout,+Bengaluru,+Karnataka+560102,+India+Startuphuts+HSR+Branch,+334,+2nd+Floor,+27th+Main+Rd,+next+to+Moti+Mahal+Deluxe,+Sector+2,+HSR+Layout,+Bengaluru,+Karnataka+560102,+India",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4334/114356
8858,Baylink Business Pvt. Ltd.,Finance and Mgmt,New Delhi,Delhi,India,Onsite,"M-558, Guru Harkishan Nagar, Paschim Vihar,  New Delhi - 110087","https://www.google.com/maps/search/M-558,+Guru+Harkishan+Nagar,+Paschim+Vihar,++New+Delhi+-+110087",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8858/114356
4543,Bhabha Atomic Research Centre (BARC),Mechanical,Visakhapatnam,Andhra Pradesh,India,Onsite,"BARC(V) main campus , near Nagavaram Junction, Atchutapuram, Anakapalli district, Andhra Pradesh, 531011. BARC(V) main campus , near Nagavaram Junction, Atchutapuram, Anakapalli district, Andhra Pradesh, 531011.","https://www.google.com/maps/search/BARC(V)+main+campus+,+near+Nagavaram+Junction,+Atchutapuram,+Anakapalli+district,+Andhra+Pradesh,+531011.+BARC(V)+main+campus+,+near+Nagavaram+Junction,+Atchutapuram,+Anakapalli+district,+Andhra+Pradesh,+531011.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4543/114356
8661,Bharat Aluminum Company Limited (BALCO),Finance and Mgmt,Korba,Chhattisgarh,India,Onsite,"PO – Balco Nagar ,Korba ,Chhattisgarh PIN-495684 PO – Balco Nagar ,Korba ,Chhattisgarh PIN-495684","https://www.google.com/maps/search/PO+–+Balco+Nagar+,Korba+,Chhattisgarh+PIN-495684+PO+–+Balco+Nagar+,Korba+,Chhattisgarh+PIN-495684",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8661/114356
4936,"Bhaskaracharya Institute For Space Applications And Geoinformatics,Gandhinagar",CSIS/IT,Gandhinagar,Gujarat,India,Onsite,"Near CH'0' Circle, Indulal Yagnik Marg, Gandhi Nagar-Ahmedabad Highway. Gandhinagar-382007,Gujarat. Gandhinagar-382007,Gujarat.","https://www.google.com/maps/search/Near+CH'0'+Circle,+Indulal+Yagnik+Marg,+Gandhi+Nagar-Ahmedabad+Highway.+Gandhinagar-382007,Gujarat.+Gandhinagar-382007,Gujarat.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4936/114356
8757,Bhukhanvala Industries Private Limited,Mechanical,Navsari,Gujarat,India,Onsite,"No. 437, 438, 453, 454, 455/1, GIDC Industrial Estate, Phase-2, Post Kabilpore,-396424, 396427 GIDC Navsari, Gujarat","https://www.google.com/maps/search/No.+437,+438,+453,+454,+455/1,+GIDC+Industrial+Estate,+Phase-2,+Post+Kabilpore,-396424,+396427+GIDC+Navsari,+Gujarat",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8757/114356
8573,BHUMI,Finance and Mgmt,Chennai,Tamil Nadu,India,Onsite,"3/2, Karpaga Vinayagar Koil St, Ramapuram, Mela Ilandaikulam,  Alandur, Chennai, Tamil Nadu","https://www.google.com/maps/search/3/2,+Karpaga+Vinayagar+Koil+St,+Ramapuram,+Mela+Ilandaikulam,++Alandur,+Chennai,+Tamil+Nadu",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8573/114356
8509,Bid alert - Non Tech,Finance and Mgmt,Guntur,Andhra Pradesh,India,Online,"Ramannapeta 1 st line, Opp LVR Club road, Guntur, Andhra Pradesh-522007 Ramannapeta 1 st line, Opp LVR Club road, Guntur, Andhra Pradesh-522007","https://www.google.com/maps/search/Ramannapeta+1+st+line,+Opp+LVR+Club+road,+Guntur,+Andhra+Pradesh-522007+Ramannapeta+1+st+line,+Opp+LVR+Club+road,+Guntur,+Andhra+Pradesh-522007",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8509/114356
8508,Bid Alert - Tech,Finance and Mgmt,Guntur,Andhra Pradesh,India,Online,"Ramannapeta 1 st line, Opp LVR Club road, Guntur, Andhra Pradesh-522007 Ramannapeta 1 st line, Opp LVR Club road, Guntur, Andhra Pradesh-522007","https://www.google.com/maps/search/Ramannapeta+1+st+line,+Opp+LVR+Club+road,+Guntur,+Andhra+Pradesh-522007+Ramannapeta+1+st+line,+Opp+LVR+Club+road,+Guntur,+Andhra+Pradesh-522007",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8508/114356
7010,BigLook - Non Tech,CSIS/IT,"Waterford, Ireland",County Waterford,Ireland,Online,"Waterford, Ireland Waterford, Ireland","https://www.google.com/maps/search/Waterford,+Ireland+Waterford,+Ireland",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7010/114356
7009,BigLook - Tech,CSIS/IT," Waterford, Ireland",County Waterford,Ireland,Online,"Waterford, Ireland  Waterford, Ireland","https://www.google.com/maps/search/Waterford,+Ireland++Waterford,+Ireland",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7009/114356
8570,Bikaner Ceramics Pvt. Ltd,Chemical,Bikaner,Rajasthan,India,Onsite,"Bikaner Ceramics Pvt Ltd, Industrial Area Rani Bazar","https://www.google.com/maps/search/Bikaner+Ceramics+Pvt+Ltd,+Industrial+Area+Rani+Bazar",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8570/114356
8816,"Birla Cellulose, Grasim Industries Ltd",Chemical,Vilayat,Gujarat,India,Onsite,"Grasim Cellulosic Division, Vilayat, Gujarat- 392020 Grasim Cellulosic Division, Vilayat, Gujarat- 392020","https://www.google.com/maps/search/Grasim+Cellulosic+Division,+Vilayat,+Gujarat-+392020+Grasim+Cellulosic+Division,+Vilayat,+Gujarat-+392020",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8816/114356
8825,Birla Education Trust - Technology & Art Training Centre (Formerly known as Birla Science Centre),Finance and Mgmt,Pilani,Rajasthan,India,Onsite,"Birla Museum, BITS Campus, Pilani Pilani Rajasthan","https://www.google.com/maps/search/Birla+Museum,+BITS+Campus,+Pilani+Pilani+Rajasthan",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8825/114356
8887,BITS BioCyTiH,Electronics,Goa,Goa,India,Onsite,"BITS BioCyTiH Foundation (Bio-CPS Technology Innovation Hub), BITS Pilani K K Birla Goa Campus, NH-17B,  Zuarinagar, Goa 403726","https://www.google.com/maps/search/BITS+BioCyTiH+Foundation+(Bio-CPS+Technology+Innovation+Hub),+BITS+Pilani+K+K+Birla+Goa+Campus,+NH-17B,++Zuarinagar,+Goa+403726",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8887/114356
8611,Blueinfy Solutions Pvt. Ltd,CSIS/IT,Ahmedabad,Gujarat,India,Onsite,"306, Aaryan workspace, Navrangpura, Ahmedabad – 380009 306, Aaryan workspace, Navrangpura, Ahmedabad – 380009","https://www.google.com/maps/search/306,+Aaryan+workspace,+Navrangpura,+Ahmedabad+–+380009+306,+Aaryan+workspace,+Navrangpura,+Ahmedabad+–+380009",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8611/114356
8644,Brahmaputra Bridge Construction Sub-Division-III,Infrastructure,Kamrup,Assam,India,Onsite,"ABP-II Project Office, PWRD, Borkuchi, Palashbari, Kamrup, Assam, Pin-781125 ABP-II Project Office, PWRD, Borkuchi, Palashbari, Kamrup, Assam, Pin-781125","https://www.google.com/maps/search/ABP-II+Project+Office,+PWRD,+Borkuchi,+Palashbari,+Kamrup,+Assam,+Pin-781125+ABP-II+Project+Office,+PWRD,+Borkuchi,+Palashbari,+Kamrup,+Assam,+Pin-781125",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8644/114356
6849,Breathe ESG Private Limited - Nontech,CSIS/IT,Bengaluru,Karnataka,India,Online,"Breathe ESG Private Limited AVISHA, 73, Central St, Kumara Park West, Seshadripuram, Bengaluru- 560020","https://www.google.com/maps/search/Breathe+ESG+Private+Limited+AVISHA,+73,+Central+St,+Kumara+Park+West,+Seshadripuram,+Bengaluru-+560020",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6849/114356
6714,Breathe ESG Private Limited - Tech,CSIS/IT,Bengaluru,Karnataka,India,Online,"AVISHA, 73, Central St, Kumara Park West, Seshadripuram, Bengaluru- 560020","https://www.google.com/maps/search/AVISHA,+73,+Central+St,+Kumara+Park+West,+Seshadripuram,+Bengaluru-+560020",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6714/114356
8580,BSNL Zira,Electronics,Firozpur,Punjab,India,Onsite,"BSNL OFFICE , NEW ZIRA ROAD, NANAK NAGRI, Zira, Firozpur, FEROZEPUR, Punjab 142047 BSNL OFFICE , NEW ZIRA ROAD, NANAK NAGRI, Zira, Firozpur, FEROZEPUR, Punjab 142047","https://www.google.com/maps/search/BSNL+OFFICE+,+NEW+ZIRA+ROAD,+NANAK+NAGRI,+Zira,+Firozpur,+FEROZEPUR,+Punjab+142047+BSNL+OFFICE+,+NEW+ZIRA+ROAD,+NANAK+NAGRI,+Zira,+Firozpur,+FEROZEPUR,+Punjab+142047",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8580/114356
5361,Caarya Innovative Pvt. Ltd,CSIS/IT,Visakhapatnam,Andhra Pradesh,India,Online,Remote Remote,https://www.google.com/maps/search/Remote+Remote,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/5361/114356
8786,Caparizon Software Pvt Ltd,CSIS/IT,Kochi,Kerala,India,Onsite,"D-75, 8th Floor, Infra Futura, Kochi – 682021, Kerala, India D-75, 8th Floor, Infra Futura, Kochi – 682021, Kerala, India","https://www.google.com/maps/search/D-75,+8th+Floor,+Infra+Futura,+Kochi+–+682021,+Kerala,+India+D-75,+8th+Floor,+Infra+Futura,+Kochi+–+682021,+Kerala,+India",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8786/114356
